id,productsCount,orderPrice,buyer,buyerCity,orderStatus,shippingPrice,orderDate,orderTime,type,buyerSatisfaction
7257,4,102.96,Kazimieras R.,Kėdainiai,naujas,2.99,2022-11-16,12:50,internetu,4.0
7258,4,75.96,Viktorija L.,Zarasai,pristatytas,2.99,2021-05-29,11:45,internetu,4.0
7259,3,89.97,Rasa O.,Neringa,pristatytas,4.99,2015-05-28,10:2,parduotuvėje,1.0
7260,2,34.98,Vaida E.,Zarasai,patvirtintas,2.99,2019-08-14,11:32,internetu,2.0
7261,2,35.98,Giedrius K.,Kaunas,pristatytas,2.99,2023-02-27,15:47,internetu,4.0
7262,2,19.98,Marius W.,Ignalina,pristatytas,4.99,2017-04-19,13:33,parduotuvėje,5.0
7263,4,99.96,Ona W.,Marijampolė,pristatytas,0.0,2022-10-19,11:52,parduotuvėje,
7264,5,56.95,Giedrius E.,Prienai,išsiųstas,19.99,2017-12-29,14:15,internetu,
7265,5,98.95,Marius G.,Kėdainiai,pristatytas,2.99,2016-06-03,9:37,parduotuvėje,
7266,1,9.99,Gintaras L.,Biržai,pristatytas,4.99,2022-03-08,12:25,parduotuvėje,4.0
7267,2,54.98,Laima J.,Grigiškės,išsiųstas,2.99,2023-05-23,11:54,internetu,5.0
7268,2,14.98,Dalia K.,Marijampolė,pristatytas,19.99,2023-05-29,15:32,internetu,2.0
7269,2,20.98,Elžbieta P.,Kupiškis,pristatytas,2.99,2022-11-08,9:39,internetu,5.0
7270,5,75.95,Antanas H.,Raseiniai,pristatytas,19.99,2021-05-31,8:53,parduotuvėje,5.0
7271,4,144.96,Inga J.,Utena,atšauktas,9.99,2020-08-20,12:27,parduotuvėje,4.0
7272,5,77.95,Aurimas U.,Palanga,pristatytas,4.99,2022-03-18,9:11,internetu,5.0
7273,1,9.99,Elžbieta G.,Kėdainiai,naujas,2.99,2016-05-30,11:55,parduotuvėje,5.0
7274,4,73.96,Viktorija C.,Ukmergė,pristatytas,0.0,2016-02-08,11:15,internetu,2.0
7275,3,109.97,Vilma N.,Ukmergė,pristatytas,2.99,2021-02-22,15:20,parduotuvėje,5.0
7276,3,54.97,Aurimas W.,Kėdainiai,pristatytas,0.0,2024-05-14,14:47,internetu,5.0
7277,7,63.93,Jolanta M.,Klaipėda,pristatytas,2.99,2018-11-06,8:22,internetu,4.0
7278,1,9.99,Jolanta U.,Kėdainiai,pristatytas,4.99,2017-08-05,11:13,internetu,2.0
7279,1,5.99,Vaida W.,Zarasai,pristatytas,9.99,2022-11-10,15:37,internetu,4.0
7280,3,67.97,Gintaras T.,Širvintos,pristatytas,9.99,2016-04-10,10:19,internetu,5.0
7281,1,9.99,Rimantas W.,Pakruojis,patvirtintas,2.99,2016-11-07,15:3,internetu,
7282,9,113.91,Vilma X.,Vilnius,pristatytas,2.99,2019-07-20,10:15,parduotuvėje,2.0
7283,3,67.97,Marius X.,Plungė,pristatytas,2.99,2020-02-01,8:54,internetu,2.0
7284,3,74.97,Gintautas F.,Kaišiadorys,patvirtintas,4.99,2020-09-22,14:53,parduotuvėje,4.0
7285,5,59.95,Marius D.,Kalvarija,pristatytas,4.99,2017-03-22,10:43,internetu,3.0
7286,4,30.96,Rimantas L.,Utena,pristatytas,2.99,2016-03-30,9:14,internetu,
7287,2,59.98,Ona P.,Raseiniai,pristatytas,0.0,2023-09-01,14:17,parduotuvėje,2.0
7288,5,59.95,Aldona J.,Marijampolė,pristatytas,2.99,2017-01-04,11:49,internetu,5.0
7289,4,95.96,Giedrė U.,Plungė,pristatytas,2.99,2022-12-13,9:58,parduotuvėje,1.0
7290,4,57.96,Jolanta J.,Ukmergė,pristatytas,2.99,2017-04-30,10:22,parduotuvėje,5.0
7291,5,125.95,Vilma H.,Telšiai,naujas,0.0,2017-06-25,10:15,internetu,2.0
7292,5,52.95,Rimantas Z.,Neringa,pristatytas,19.99,2021-06-01,9:35,parduotuvėje,5.0
7293,1,5.99,Jolanta Z.,Šilutė,pristatytas,9.99,2022-10-16,12:17,internetu,1.0
7294,3,105.97,Jolanta U.,Grigiškės,pristatytas,2.99,2021-10-04,9:25,internetu,2.0
7295,2,57.98,Ona Q.,Kaišiadorys,patvirtintas,2.99,2018-01-25,11:49,internetu,5.0
7296,3,60.97,Vaidas R.,Kaišiadorys,pristatytas,0.0,2024-04-13,12:37,parduotuvėje,4.0
7297,5,78.95,Kazimieras M.,Kėdainiai,pristatytas,2.99,2017-11-10,15:14,parduotuvėje,5.0
7298,3,85.97,Marius U.,Anykščiai,pristatytas,2.99,2021-08-27,13:45,parduotuvėje,5.0
7299,3,89.97,Aurimas R.,Tauragė,pristatytas,2.99,2022-08-24,11:42,parduotuvėje,
7300,4,57.96,Jolanta C.,Biržai,naujas,0.0,2023-05-29,15:30,internetu,2.0
7301,2,14.98,Giedrius C.,Druskininkai,pristatytas,2.99,2020-02-15,11:7,internetu,3.0
7302,2,20.98,Jurgis W.,Šilutė,pristatytas,2.99,2019-10-21,13:22,internetu,2.0
7303,2,20.98,Marius R.,Anykščiai,pristatytas,2.99,2020-08-07,11:50,parduotuvėje,
7304,2,20.98,Jurgis X.,Grigiškės,naujas,2.99,2020-08-30,10:28,internetu,
7305,4,75.96,Marius P.,Zarasai,atšauktas,2.99,2016-07-17,14:54,internetu,1.0
7306,3,64.97,Jolanta E.,Kybartai,pristatytas,9.99,2021-03-19,14:51,parduotuvėje,4.0
7307,3,23.97,Jolanta Y.,Lazdijai,pristatytas,19.99,2022-07-21,13:4,internetu,2.0
7308,3,107.97,Aldona M.,Rokiškis,naujas,9.99,2016-08-23,14:57,internetu,5.0
7309,4,34.96,Aurimas F.,Zarasai,atšauktas,2.99,2020-08-06,9:26,internetu,2.0
7310,2,14.98,Vaidas O.,Alytus,pristatytas,2.99,2019-06-12,8:28,internetu,5.0
7311,4,69.96,Rasa T.,Kaišiadorys,pristatytas,19.99,2017-10-21,15:27,internetu,5.0
7312,9,116.91,Vitalijus Z.,Klaipėda,pristatytas,9.99,2015-08-20,14:24,internetu,1.0
7313,1,5.99,Aldona N.,Kėdainiai,pristatytas,9.99,2014-10-24,14:53,internetu,4.0
7314,3,44.97,Aurimas E.,Marijampolė,pristatytas,0.0,2015-04-25,14:3,internetu,
7315,3,74.97,Marius Y.,Grigiškės,pristatytas,2.99,2021-02-25,11:4,internetu,3.0
7316,2,29.98,Ona M.,Palanga,pristatytas,4.99,2017-03-24,11:53,internetu,5.0
7317,5,61.95,Asta I.,Šilutė,pristatytas,4.99,2023-04-20,13:1,internetu,5.0
7318,1,4.99,Ona I.,Panevėžys,pristatytas,19.99,2021-01-16,10:40,internetu,2.0
7319,3,20.97,Asta K.,Alytus,pristatytas,2.99,2021-09-13,12:49,internetu,5.0
7320,1,9.99,Laima T.,Zarasai,naujas,19.99,2016-04-04,11:4,internetu,3.0
7321,4,95.96,Gintarė B.,Kalvarija,atšauktas,2.99,2021-10-29,12:55,parduotuvėje,5.0
7322,7,175.93,Jolanta J.,Klaipėda,pristatytas,2.99,2017-10-05,14:38,internetu,
7323,2,64.98,Gintarė L.,Varėna,pristatytas,19.99,2021-12-07,14:5,internetu,2.0
7324,5,47.95,Ona T.,Trakai,pristatytas,0.0,2023-08-30,8:21,internetu,5.0
7325,4,70.96,Petras Y.,Kėdainiai,pristatytas,2.99,2019-06-27,13:8,internetu,3.0
7326,5,143.95,Rita U.,Kaišiadorys,išsiųstas,2.99,2017-01-02,15:48,internetu,5.0
7327,3,44.97,Vitalijus B.,Kėdainiai,pristatytas,9.99,2023-05-22,8:4,internetu,4.0
7328,4,104.96,Gintarė K.,Prienai,pristatytas,2.99,2014-12-29,8:17,internetu,
7329,2,14.98,Vaida P.,Raseiniai,pristatytas,19.99,2021-06-05,13:54,parduotuvėje,4.0
7330,1,5.99,Bronius L.,Telšiai,pristatytas,19.99,2015-05-20,13:40,internetu,1.0
7331,5,33.95,Marius Z.,Zarasai,pristatytas,2.99,2018-06-08,8:23,internetu,4.0
7332,1,29.99,Gintaras A.,Zarasai,pristatytas,2.99,2017-09-10,10:50,internetu,4.0
7333,3,29.97,Inga T.,Ukmergė,pristatytas,2.99,2016-02-13,12:55,internetu,5.0
7334,4,70.96,Kazimieras J.,Zarasai,pristatytas,2.99,2019-01-14,13:42,internetu,4.0
7335,2,15.98,Vaida T.,Mažeikiai,atšauktas,2.99,2015-08-04,9:11,internetu,3.0
7336,4,135.96,Rita S.,Varėna,pristatytas,2.99,2019-10-09,12:40,internetu,5.0
7337,5,118.95,Aidas X.,Kėdainiai,pristatytas,9.99,2016-09-14,11:58,internetu,3.0
7338,2,44.98,Viktorija T.,Zarasai,pristatytas,19.99,2017-12-05,8:56,internetu,3.0
7339,5,53.95,Marius D.,Grigiškės,pristatytas,2.99,2019-02-17,9:33,parduotuvėje,4.0
7340,4,64.96,Laima Z.,Mažeikiai,naujas,2.99,2022-01-05,9:16,internetu,4.0
7341,5,82.95,Vitalijus B.,Zarasai,naujas,2.99,2014-12-20,12:44,internetu,1.0
7342,3,24.97,Ona D.,Ignalina,pristatytas,2.99,2015-02-20,8:30,internetu,1.0
7343,5,38.95,Aurimas J.,Druskininkai,pristatytas,2.99,2022-02-27,9:10,parduotuvėje,3.0
7344,5,128.95,Vaidas F.,Zarasai,pristatytas,2.99,2016-11-29,11:42,internetu,2.0
7345,3,72.97,Ona M.,Plungė,pristatytas,0.0,2017-11-30,8:37,internetu,3.0
7346,5,65.95,Vytautas B.,Rokiškis,pristatytas,2.99,2018-03-01,8:17,internetu,5.0
7347,5,45.95,Vilma E.,Kalvarija,pristatytas,2.99,2018-06-17,9:39,internetu,4.0
7348,1,7.99,Dalia H.,Šalčininkai,pristatytas,2.99,2021-06-01,14:9,parduotuvėje,4.0
7349,5,81.95,Asta E.,Zarasai,pristatytas,9.99,2015-11-01,13:24,internetu,4.0
7350,5,43.95,Rimantas S.,Anykščiai,atšauktas,0.0,2018-08-22,8:25,internetu,
7351,10,155.9,Giedrius Q.,Vilnius,pristatytas,2.99,2017-02-06,13:9,parduotuvėje,4.0
7352,1,9.99,Marius U.,Kėdainiai,pristatytas,4.99,2023-08-16,11:52,internetu,3.0
7353,3,89.97,Jolanta D.,Kėdainiai,atšauktas,2.99,2023-10-11,13:48,internetu,3.0
7354,5,44.95,Aidas X.,Pakruojis,pristatytas,0.0,2021-07-03,10:48,internetu,3.0
7355,3,25.97,Viktorija Q.,Elektrėnai,pristatytas,19.99,2021-11-13,11:1,internetu,5.0
7356,1,9.99,Marius J.,Anykščiai,atšauktas,2.99,2019-04-14,10:26,parduotuvėje,4.0
7357,1,14.99,Aurimas X.,Mažeikiai,pristatytas,2.99,2020-11-14,8:41,parduotuvėje,4.0
7358,1,14.99,Marius Q.,Kėdainiai,pristatytas,19.99,2015-08-12,14:42,internetu,4.0
7359,1,14.99,Rimantas B.,Šilutė,naujas,2.99,2021-03-10,12:57,internetu,3.0
7360,5,67.95,Gintautas J.,Lazdijai,pristatytas,2.99,2016-11-15,11:58,internetu,3.0
7361,5,36.95,Jurgis Z.,Visaginas,pristatytas,19.99,2016-03-05,14:8,internetu,4.0
7362,3,69.97,Aurimas X.,Visaginas,pristatytas,19.99,2018-08-06,13:38,internetu,3.0
7363,5,55.95,Jurgis P.,Mažeikiai,pristatytas,19.99,2021-10-06,13:11,internetu,5.0
7364,1,7.99,Aldona I.,Biržai,išsiųstas,4.99,2023-09-11,9:10,internetu,5.0
7365,4,54.96,Elžbieta M.,Jonava,pristatytas,2.99,2019-10-15,8:41,internetu,5.0
7366,1,14.99,Marius U.,Panevėžys,pristatytas,4.99,2016-10-03,9:34,internetu,2.0
7367,4,34.96,Gintaras G.,Kaišiadorys,pristatytas,2.99,2023-09-28,8:58,parduotuvėje,4.0
7368,5,109.95,Aurimas U.,Druskininkai,pristatytas,2.99,2015-11-06,14:24,internetu,4.0
7369,2,14.98,Vytautas A.,Vilnius,atšauktas,2.99,2022-05-14,15:28,parduotuvėje,2.0
7370,4,27.96,Jolanta B.,Marijampolė,atšauktas,2.99,2019-12-08,13:5,internetu,1.0
7371,1,5.99,Giedrius X.,Varėna,pristatytas,19.99,2020-05-24,8:26,parduotuvėje,
7372,4,53.96,Kazimieras Q.,Širvintos,pristatytas,9.99,2023-08-16,11:47,internetu,5.0
7373,1,9.99,Ona M.,Lazdijai,pristatytas,19.99,2020-08-02,11:50,internetu,4.0
7374,4,94.96,Giedrė J.,Elektrėnai,pristatytas,0.0,2023-05-24,12:17,internetu,3.0
7375,3,69.97,Giedrius X.,Kaišiadorys,pristatytas,19.99,2019-07-24,13:22,internetu,4.0
7376,3,109.97,Jolanta W.,Jonava,pristatytas,9.99,2022-01-24,9:48,internetu,5.0
7377,4,37.96,Laima S.,Zarasai,naujas,4.99,2021-10-31,12:11,internetu,1.0
7378,5,89.95,Jolanta R.,Kelmė,pristatytas,2.99,2015-01-13,15:7,parduotuvėje,
7379,3,17.97,Kazimieras T.,Kaišiadorys,pristatytas,9.99,2021-07-03,14:40,parduotuvėje,5.0
7380,2,54.98,Ona B.,Kaišiadorys,pristatytas,19.99,2018-11-27,14:51,internetu,2.0
7381,4,31.96,Giedrė U.,Šilutė,pristatytas,19.99,2020-05-22,13:45,internetu,4.0
7382,5,97.95,Vaida W.,Biržai,pristatytas,2.99,2019-10-02,11:56,internetu,5.0
7383,3,94.97,Laima L.,Šilutė,patvirtintas,2.99,2021-07-25,11:38,internetu,5.0
7384,5,88.95,Ona F.,Elektrėnai,naujas,2.99,2018-04-26,13:44,internetu,5.0
7385,5,89.95,Elžbieta U.,Kelmė,pristatytas,4.99,2019-01-14,13:53,internetu,5.0
7386,8,106.92,Vaidas T.,Klaipėda,pristatytas,0.0,2024-04-22,12:4,parduotuvėje,5.0
7387,4,42.96,Ona A.,Šiauliai,pristatytas,2.99,2020-05-25,9:14,internetu,5.0
7388,1,29.99,Gintarė G.,Kėdainiai,naujas,2.99,2018-09-19,15:24,internetu,5.0
7389,5,30.95,Kazimieras H.,Šilutė,pristatytas,4.99,2016-11-09,11:34,internetu,4.0
7390,5,43.95,Jonas R.,Varėna,išsiųstas,2.99,2024-05-29,12:2,parduotuvėje,5.0
7391,2,20.98,Vytautas R.,Kaišiadorys,išsiųstas,9.99,2023-12-29,12:41,parduotuvėje,3.0
7392,5,40.95,Vytautas V.,Kėdainiai,pristatytas,0.0,2020-01-18,8:4,internetu,5.0
7393,5,61.95,Laima A.,Šilutė,išsiųstas,19.99,2018-08-19,13:59,internetu,4.0
7394,2,59.98,Aurimas H.,Kėdainiai,pristatytas,2.99,2017-12-26,10:18,internetu,2.0
7395,5,46.95,Marius T.,Šalčininkai,pristatytas,0.0,2018-09-30,10:29,parduotuvėje,4.0
7396,1,5.99,Inga G.,Kupiškis,išsiųstas,0.0,2018-05-02,12:0,internetu,5.0
7397,4,58.96,Ona N.,Kupiškis,pristatytas,2.99,2019-07-23,11:58,internetu,2.0
7398,2,12.98,Gintautas J.,Klaipėda,pristatytas,2.99,2021-11-15,9:9,parduotuvėje,2.0
7399,5,77.95,Aurimas R.,Marijampolė,pristatytas,0.0,2020-09-17,15:14,parduotuvėje,5.0
7400,1,9.99,Gintarė N.,Jonava,pristatytas,19.99,2023-03-30,8:11,parduotuvėje,
7401,5,124.95,Marius M.,Kaišiadorys,patvirtintas,4.99,2019-08-23,14:41,internetu,5.0
7402,2,17.98,Vitalijus V.,Alytus,pristatytas,19.99,2018-05-02,15:44,internetu,5.0
7403,5,69.95,Rita Q.,Kupiškis,atšauktas,2.99,2017-04-30,8:30,internetu,1.0
7404,2,55.98,Inga S.,Šilutė,naujas,2.99,2022-03-10,15:34,internetu,1.0
7405,4,73.96,Vilma R.,Kazlų Rūda,patvirtintas,2.99,2018-10-06,13:10,internetu,5.0
7406,2,24.98,Aidas I.,Kupiškis,pristatytas,4.99,2024-03-29,8:13,parduotuvėje,5.0
7407,5,41.95,Jolanta B.,Kelmė,pristatytas,2.99,2022-11-28,8:25,internetu,2.0
7408,1,4.99,Vilma O.,Kelmė,naujas,0.0,2024-06-03,14:33,parduotuvėje,4.0
7409,3,64.97,Rasa Y.,Pakruojis,pristatytas,2.99,2023-02-10,11:44,internetu,5.0
7410,3,42.97,Jonas Z.,Kazlų Rūda,pristatytas,2.99,2023-09-20,10:19,parduotuvėje,2.0
7411,3,52.97,Rasa Y.,Zarasai,pristatytas,2.99,2019-12-02,15:37,internetu,3.0
7412,5,86.95,Giedrius E.,Šilutė,pristatytas,2.99,2015-05-16,9:42,parduotuvėje,4.0
7413,4,32.96,Ona A.,Prienai,pristatytas,0.0,2017-11-21,14:33,internetu,2.0
7414,2,34.98,Ona V.,Šilutė,pristatytas,0.0,2019-10-20,13:28,parduotuvėje,5.0
7415,4,44.96,Rasa E.,Kėdainiai,pristatytas,9.99,2018-06-15,9:9,parduotuvėje,3.0
7416,4,79.96,Jolanta I.,Kalvarija,patvirtintas,2.99,2018-05-22,14:5,internetu,2.0
7417,3,28.97,Aldona Y.,Grigiškės,pristatytas,19.99,2021-05-13,15:1,internetu,4.0
7418,4,31.96,Aidas X.,Šilutė,pristatytas,0.0,2019-11-03,12:13,internetu,2.0
7419,3,84.97,Elžbieta M.,Telšiai,pristatytas,2.99,2023-04-10,9:29,internetu,5.0
7420,3,18.97,Rasa G.,Šilutė,pristatytas,2.99,2023-06-28,12:9,internetu,5.0
7421,2,35.98,Bronius M.,Zarasai,pristatytas,9.99,2022-04-26,8:38,internetu,2.0
7422,3,70.97,Marius C.,Plungė,pristatytas,2.99,2015-02-25,15:5,parduotuvėje,5.0
7423,4,84.96,Aurimas A.,Utena,atšauktas,2.99,2021-05-03,9:51,internetu,1.0
7424,3,39.97,Aurimas K.,Kėdainiai,pristatytas,2.99,2016-07-25,8:26,internetu,5.0
7425,5,28.95,Bronius Q.,Šilutė,atšauktas,2.99,2015-12-25,11:33,internetu,1.0
7426,3,47.97,Aidas B.,Druskininkai,pristatytas,0.0,2023-12-23,9:38,internetu,5.0
7427,1,14.99,Aurimas E.,Plungė,išsiųstas,4.99,2016-08-28,14:57,internetu,2.0
7428,2,10.98,Ona R.,Kretinga,išsiųstas,4.99,2023-01-22,13:25,internetu,2.0
7429,3,64.97,Jolanta H.,Zarasai,pristatytas,4.99,2018-06-30,14:33,parduotuvėje,5.0
7430,2,57.98,Gintaras O.,Kalvarija,pristatytas,2.99,2022-02-05,15:17,internetu,5.0
7431,1,5.99,Laima L.,Kupiškis,išsiųstas,19.99,2015-06-29,8:46,internetu,5.0
7432,4,55.96,Marius X.,Kaišiadorys,atšauktas,2.99,2017-02-13,14:20,internetu,1.0
7433,5,100.95,Gintarė R.,Pakruojis,pristatytas,2.99,2020-06-25,13:26,internetu,5.0
7434,3,69.97,Vilma W.,Zarasai,pristatytas,4.99,2022-03-23,14:21,internetu,5.0
7435,4,94.96,Marius A.,Kaunas,patvirtintas,2.99,2015-11-26,13:21,internetu,5.0
7436,1,7.99,Inga B.,Telšiai,išsiųstas,2.99,2016-04-11,13:9,internetu,4.0
7437,3,20.97,Rasa R.,Širvintos,pristatytas,2.99,2021-09-26,15:39,parduotuvėje,5.0
7438,1,14.99,Petras A.,Šilutė,pristatytas,2.99,2020-07-08,9:30,internetu,3.0
7439,2,24.98,Ona Y.,Biržai,pristatytas,9.99,2015-07-06,12:45,internetu,5.0
7440,5,81.95,Giedrius F.,Elektrėnai,patvirtintas,0.0,2020-11-14,12:11,internetu,5.0
7441,3,87.97,Rita X.,Ignalina,naujas,2.99,2018-05-15,8:31,internetu,1.0
7442,1,5.99,Aurimas K.,Zarasai,patvirtintas,9.99,2020-01-05,15:16,parduotuvėje,5.0
7443,4,74.96,Aurimas P.,Druskininkai,pristatytas,2.99,2017-04-04,13:6,parduotuvėje,5.0
7444,4,119.96,Antanas V.,Palanga,pristatytas,9.99,2014-12-05,8:19,internetu,4.0
7445,2,20.98,Aidas Y.,Kėdainiai,naujas,0.0,2015-10-22,9:34,internetu,3.0
7446,5,82.95,Marius J.,Utena,patvirtintas,2.99,2020-08-28,12:41,parduotuvėje,5.0
7447,2,10.98,Jurgis F.,Grigiškės,patvirtintas,4.99,2022-05-24,12:38,internetu,3.0
7448,2,79.98,Ona P.,Trakai,patvirtintas,0.0,2021-10-10,8:14,internetu,4.0
7449,5,84.95,Vaidas M.,Mažeikiai,pristatytas,0.0,2022-07-04,9:0,internetu,5.0
7450,1,7.99,Giedrius I.,Kaišiadorys,naujas,2.99,2024-03-20,12:0,internetu,2.0
7451,5,123.95,Aurimas E.,Zarasai,pristatytas,4.99,2021-11-09,9:41,parduotuvėje,2.0
7452,3,26.97,Gintaras W.,Kazlų Rūda,naujas,2.99,2019-07-29,12:47,internetu,3.0
7453,1,49.99,Kazimieras D.,Neringa,pristatytas,9.99,2015-01-27,9:23,internetu,4.0
7454,3,85.97,Rasa U.,Kėdainiai,pristatytas,2.99,2024-04-17,8:42,parduotuvėje,5.0
7455,2,17.98,Petras C.,Elektrėnai,pristatytas,2.99,2017-02-09,8:5,parduotuvėje,5.0
7456,5,103.95,Vaida R.,Rokiškis,išsiųstas,19.99,2022-03-06,9:30,internetu,4.0
7457,1,4.99,Gintarė M.,Kelmė,atšauktas,9.99,2016-07-23,11:1,internetu,
7458,3,49.97,Vaida D.,Pabradė,naujas,19.99,2023-12-07,9:39,internetu,2.0
7459,5,63.95,Ona B.,Visaginas,pristatytas,19.99,2017-02-22,11:9,parduotuvėje,2.0
7460,5,109.95,Ona B.,Biržai,pristatytas,4.99,2022-10-21,14:47,internetu,
7461,4,52.96,Giedrė P.,Pabradė,pristatytas,4.99,2023-04-06,10:16,internetu,5.0
7462,5,44.95,Ona Q.,Zarasai,pristatytas,0.0,2020-12-15,8:58,internetu,
7463,4,102.96,Marius Z.,Šiauliai,naujas,2.99,2019-05-18,8:55,internetu,4.0
7464,5,38.95,Aurimas R.,Panevėžys,patvirtintas,19.99,2022-07-03,12:15,internetu,5.0
7465,1,9.99,Giedrė I.,Anykščiai,pristatytas,2.99,2022-11-01,14:13,parduotuvėje,5.0
7466,3,20.97,Laima I.,Kėdainiai,pristatytas,2.99,2021-02-05,13:46,internetu,3.0
7467,4,109.96,Aidas F.,Tauragė,pristatytas,2.99,2023-08-22,9:51,internetu,3.0
7468,1,49.99,Jonas B.,Kėdainiai,pristatytas,2.99,2023-08-16,12:59,parduotuvėje,4.0
7469,1,7.99,Ona S.,Neringa,naujas,19.99,2019-10-16,10:28,parduotuvėje,3.0
7470,3,84.97,Inga I.,Šiauliai,pristatytas,2.99,2015-12-07,9:44,internetu,3.0
7471,3,17.97,Aurimas J.,Kėdainiai,pristatytas,2.99,2018-05-17,9:27,internetu,5.0
7472,1,29.99,Aldona M.,Švenčionys,pristatytas,2.99,2017-04-05,12:16,internetu,4.0
7473,5,49.95,Rasa H.,Kelmė,pristatytas,2.99,2018-10-10,12:49,internetu,
7474,4,60.96,Petras F.,Kaišiadorys,pristatytas,4.99,2024-03-12,8:31,internetu,5.0
7475,3,62.97,Jonas C.,Alytus,pristatytas,2.99,2020-09-26,12:53,parduotuvėje,4.0
7476,2,99.98,Vytautas R.,Mažeikiai,pristatytas,9.99,2022-10-07,9:31,parduotuvėje,5.0
7477,3,30.97,Viktorija U.,Marijampolė,patvirtintas,0.0,2017-08-26,9:53,internetu,3.0
7478,5,97.95,Vitalijus L.,Ignalina,pristatytas,2.99,2014-10-20,13:43,parduotuvėje,2.0
7479,3,22.97,Aidas T.,Šilutė,pristatytas,9.99,2018-02-27,13:27,internetu,2.0
7480,5,119.95,Jolanta K.,Biržai,pristatytas,0.0,2019-08-22,14:15,parduotuvėje,5.0
7481,5,95.95,Rasa P.,Zarasai,pristatytas,0.0,2014-12-18,13:29,parduotuvėje,3.0
7482,5,66.95,Rasa H.,Utena,pristatytas,2.99,2015-08-20,8:41,internetu,5.0
7483,5,70.95,Aurimas T.,Joniškis,išsiųstas,2.99,2023-03-15,10:6,internetu,4.0
7484,3,45.97,Dalia Q.,Druskininkai,pristatytas,2.99,2016-08-13,15:31,internetu,5.0
7485,2,64.98,Gintarė Z.,Biržai,pristatytas,9.99,2024-05-01,9:38,parduotuvėje,2.0
7486,4,42.96,Marius C.,Pakruojis,pristatytas,4.99,2022-08-30,12:11,internetu,5.0
7487,4,54.96,Elžbieta F.,Telšiai,pristatytas,4.99,2017-10-26,11:27,internetu,5.0
7488,1,14.99,Jolanta R.,Biržai,pristatytas,4.99,2024-02-19,10:26,internetu,
7489,2,59.98,Giedrė H.,Tauragė,pristatytas,19.99,2023-12-12,9:44,internetu,
7490,5,54.95,Gintarė Y.,Kybartai,naujas,2.99,2022-10-26,12:27,internetu,5.0
7491,5,63.95,Vaida W.,Neringa,pristatytas,9.99,2018-08-13,9:3,parduotuvėje,5.0
7492,3,20.97,Vaida K.,Šilutė,pristatytas,19.99,2015-11-19,13:8,internetu,5.0
7493,3,54.97,Jolanta A.,Kybartai,pristatytas,2.99,2019-02-07,8:34,parduotuvėje,4.0
7494,4,102.96,Marius R.,Kelmė,pristatytas,9.99,2019-02-24,14:17,parduotuvėje,3.0
7495,1,49.99,Ona Z.,Druskininkai,naujas,2.99,2021-01-28,11:30,parduotuvėje,5.0
7496,2,34.98,Jolanta U.,Rokiškis,pristatytas,0.0,2015-08-03,13:22,internetu,3.0
7497,1,5.99,Asta F.,Ukmergė,naujas,2.99,2021-12-23,9:22,internetu,3.0
7498,5,61.95,Aurimas K.,Tauragė,naujas,19.99,2016-12-11,15:20,parduotuvėje,3.0
7499,2,59.98,Rita G.,Druskininkai,pristatytas,0.0,2020-06-07,15:37,parduotuvėje,2.0
7500,1,29.99,Jolanta B.,Šilutė,patvirtintas,2.99,2023-01-04,9:19,internetu,4.0
7501,3,74.97,Marius D.,Zarasai,pristatytas,0.0,2020-11-17,11:30,internetu,5.0
7502,3,34.97,Giedrius Y.,Šilutė,atšauktas,0.0,2023-02-23,15:13,internetu,2.0
7503,2,35.98,Aurimas T.,Alytus,pristatytas,4.99,2018-01-17,10:6,internetu,5.0
7504,2,24.98,Aurimas Q.,Kėdainiai,pristatytas,4.99,2015-05-16,13:30,internetu,5.0
7505,3,18.97,Vaidas M.,Pakruojis,pristatytas,4.99,2017-12-24,11:22,internetu,2.0
7506,4,113.96,Ona R.,Kėdainiai,pristatytas,0.0,2018-07-25,14:21,internetu,3.0
7507,4,115.96,Marius P.,Jonava,pristatytas,2.99,2019-05-03,13:38,parduotuvėje,5.0
7508,3,17.97,Vitalijus D.,Švenčionys,pristatytas,2.99,2021-11-06,11:9,parduotuvėje,5.0
7509,5,54.95,Elžbieta J.,Grigiškės,pristatytas,19.99,2024-03-29,14:17,parduotuvėje,5.0
7510,1,49.99,Antanas B.,Kaišiadorys,pristatytas,2.99,2021-07-27,8:35,parduotuvėje,5.0
7511,5,108.95,Jurgis T.,Kupiškis,pristatytas,9.99,2020-08-07,15:25,internetu,3.0
7512,1,7.99,Marius B.,Kelmė,pristatytas,2.99,2015-10-23,15:38,parduotuvėje,5.0
7513,4,57.96,Laima G.,Panevėžys,išsiųstas,2.99,2015-11-19,8:48,internetu,3.0
7514,8,92.92,Inga W.,Klaipėda,patvirtintas,2.99,2019-02-01,10:56,internetu,5.0
7515,2,14.98,Ona M.,Šilutė,pristatytas,2.99,2018-04-04,13:7,internetu,3.0
7516,2,9.98,Vilma O.,Neringa,pristatytas,4.99,2022-06-17,14:27,parduotuvėje,1.0
7517,4,75.96,Vytautas Q.,Visaginas,pristatytas,9.99,2015-06-18,10:14,internetu,
7518,1,29.99,Aldona L.,Kėdainiai,pristatytas,19.99,2023-10-10,12:0,internetu,4.0
7519,4,40.96,Bronius A.,Biržai,pristatytas,9.99,2023-06-10,8:12,internetu,4.0
